% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'Shyamalan doesn\'t reach The Sixth Sense or Unbreakable heights, but his scriptwriting is livelier than we\'ve seen in years, and there\'s a sense of humor that was missing in even his best work. At times, he seems to be poking good-natured fun at his own reputation.',mixed
'If this was someone\'s first film, I\'d be okay with the small signs of life that make this merely an annoying film instead of a completely dreadful one, but for this to be the latest work by a guy who made his first impression on the general public by sticking to his guns and refusing to compromise his voice… unthinkable.',mixed
'A faintly-creepy, lightly amusing horror comedy that promises a surprise twist and a hint of heart.',mixed
'A marketable slice of hit-and-miss mischief that doesn\'t suggest a career rebirth so much as a larky side project that will yield more in the way of nervous laughter than quickened pulses.',mixed
'The Visit is not a head-scratcher, like so many of Shyamalan\'s movies. It\'s more of a shoulder-shrug. That\'s it? That\'s all you\'ve got?',mixed
'A bizarre, conflicted mess, horrifying when it\'s trying to be funny, oddly appealing when it turns the screws.',mixed
'Shyamalan has had some difficulties as a director of late, and it\'s understandable to hope that by placing him back in the realm of lower budgets and more manageable expectations he could impress us yet again; that turns out not to be the case this time.',mixed
'Shyamalan has long been criticized for serving up borderline (or downright) silly premises with a straight face and overtly pretentious atmosphere, but he basically abandons that approach here in favor of a looser, more playful dynamic between his fresh-faced leads.',mixed
'For all its storytelling shortcomings, The Walk is a must-see for its perilous, vertiginous, sweaty-palmed finale and its reminder that the Twin Towers can be remembered for much more than 9/11.',mixed
'It\'s extremely antic for the most part, covering a lack of real story with a lot of distracting quirk. Yet when Petit\'s foot slips out onto a wire thousands of metres from the ground, it\'s quietly mesmerising.',mixed
'The Walk is that rare movie that might please practically everyone, from viewers just looking for a thrill to those who might enjoy a story that sounds like a tall tale but winds up being discreetly poignant.',mixed
'A patchy biopic that only thrills when Gordon-Levitt finally steps out onto the wire. Still, for all the 3D showboating, it\'s a touching tribute to the Twin Towers.',mixed
'Recreating the crime for The Walk, director Robert Zemeckis does a crackerjack job with the thrills and a so-so one with the laughs (at least the intentional ones) and skips the deeper magic altogether.',mixed
'The Walk is much less than the sum of its parts, except when the parts are so good you can\'t ignore them.',mixed
'As directed by Robert Zemeckis from a script he co-wrote with Christopher Browne, the film limps through its first two acts, putting in time until the big moment.',mixed
'The story The Walk tells is, admittedly, an unbelievable one, so it\'s understandable Zemeckis should choose to leave subtlety at the door. Sadly, such an approach strips the film of tension, especially at the crucial moment.',mixed
'As high-class cheese goes, Truth slips down fine. It\'s a noisy, one-note rally for the converted that gets your pulse racing even if you\'re rolling your eyes.',mixed
'Oddest of all is how Truth whips through this, making noble statements about journalism while brushing off the failures to get it right. Mapes was busy and stressed. (Slow down!) The document authenticators had doubts. (Listen to them.) The source said he was lying before but is telling the truth now. (Don\'t trust him.)',mixed
'That\'s the nature of Truth: a promising build-up, dead-ending into prosaic pontification.',mixed
'The film feels dodgy, tentative and uncertain as to how to frame its own protagonist in a complicated story of journalistic compromise (and worse).',mixed
'Truth should have felt like a tragedy, a story about a monumental but fascinating failure of journalism, the flip side to the upcoming Spotlight, about the Boston Globe\'s Pulitzer Prize-winning investigation of sexual abuse within the Catholic church. Instead, Truth wants to make your blood boil. It succeeds — but not in the way the filmmakers intended.',mixed
'Cate Blanchett gives a ferocious performance as the steely Mapes, and she mines some genuine emotion out of the material.',mixed
'For a movie about the importance of objectivity, Truth feels like a biased and sanctimonious op-ed column.',mixed
'Vanderbilt chooses to present the tale with a lighter comic touch in the early stages, and it\'s a tone the picture can\'t overcome in its final third.',mixed
'The players are a colourful bunch, the film referencing is smart, the football satire sharp and there are delightful moments of visual imagination in the appealing animation.',mixed
'Ping-ponging camera moves temporarily distract from the haphazard structuring and translation.',mixed
'Kids still experiencing World Cup withdrawal symptoms may be entertained by this animated oddity from Argentina.',mixed
'It\'s easy to laugh at the arrant contrivances and heavy-handed dialogue in the script penned by Alex and Stephen Kendrick. But it\'s even easier to admire the persuasive sincerity and emotional potency of the lead performances by Shirer and Stallings, who do not transcend their material so much as imbue it with conviction.',mixed
'Should well succeed in attracting their literally faithful audiences, although its heavy-handed proselytizing and soap opera-ish storytelling will prove a turn-off to those who don\'t pray on a daily basis.',mixed
'Remake The Graduate today, and an adult might corner Benjamin Braddock and whisper, Startups. Debut director Max Joseph gives that a good shot, though the result — the EDM-fueled, drug-laced dream-crusher We Are Your Friends — is so sweaty and silly people may not notice.',mixed
'Zac Efron makes a convincing bid for movie stardom — and Ratajkowski proves she\'s more than just a pretty face — in this flawed but fitfully entertaining film, even if it all goes a bit Pete Tong at the end.',mixed
'It\'s not as terrible as the premise suggests, thanks to some flourishes on Joseph\'s part and an intriguing performance by Wes Bentley. Efron\'s absurdly winning persona doesn\'t hurt, either.',mixed
'The movie is visually inventive and with enough good moments and smart moves to never be entirely dismissible, while not strong enough to overcome its essential thinness.',mixed
'The action slowly builds and breaks down, with dance beats kicking in periodically. Not much resonates here; it\'s all facile entertainment.',mixed
'The film fakes emotion with flashing lights and a pulsing soundtrack, and before Cole realizes the music was in him this entire time (ugh), the story falls flat',mixed
'It\'s worth remembering that movies can have soul, too, if their filmmakers are willing to do the work to find it.',mixed
'The makers of We Are Your Friends got halfway there, and then lost the beat.',mixed
'Talk about a mediocre mash-up. Much of We Are Your Friends plays like an Electronic Dance Music update of a very good John Travolta movie — Saturday Night Fever — with a liberal sprinkling of plot elements from a quite terrible Tom Cruise movie called Cocktail.',mixed
'Ultimately too busy fracturing his story\'s focus and indulging in gimmicky textual graphics to really tap into either Hollywood\'s or electronica\'s magnetic appeal, Joseph\'s debut proves to be a film with mood to spare but nothing much to say.',mixed
'We Are Your Friends has its heart in the right place, and it\'s shrewd and cuddly enough to get a few likes. But it would be an infinitely better movie if it sustained the sort of trancelike sonic ecstasy that turns fans into fanatics.',mixed
'Besides Bentley\'s performance, the only thing We Are Your Friends has going for it is the occasional directorial flourish, with words on screen or characters addressing the camera or that painterly drug trip. These jolts are few and far between, but they\'re most welcome when they arise.',mixed
'As with Catfish, Joseph is there with his soulful handheld camera-bobbing, trying to convey the pensive thoughtfulness of a person who may not be thinking all that much. And as with Catfish, the audience catches on long before anyone on screen.',mixed
'The feature debut of director Max Joseph can occasionally be as entrancing and euphoric as the pulsating dance songs on the soundtrack. But even an empathetic performance from Zac Efron (and an impressive, nuanced turn from Wes Bentley) can\'t distract from a movie that mistakes surface flash for probing, zeitgeist-y insights.',mixed
'The big finish doesn\'t quite land, but in fairness, it\'s hard to make standing at a laptop mixing tunes look like a triumph. Still, for teens who can\'t wait to be 20, this will get \'em on their feet.',mixed
'Taking those Hail Mary passes to heart, Woodlawn is a heavily Christian sports drama that almost goes the distance despite adhering closely to the inspirational movie playbook.',mixed
'This overly long yet consistently involving period drama... could be described, accurately, as equal parts Remember the Titans and revivalist tent meeting. But until the balance tips rather too blatantly toward the latter during the final minutes, the overall narrative mix of history lesson, gridiron action and spiritual uplift is effectively and satisfyingly sustained.',mixed
'The whole enterprise is very much a mixed bag, but as films that cater to this audience go, Woodlawn isn\'t half bad.',mixed
'A better title would\'ve likely been 121 Minutes in Purgatory, since that\'s essentially where audiences will find themselves residing during the entirety of this dreary slog down a familiar road paved with painfully good intentions.',negative
'While 90 Minutes In Heaven has a professional sheen miles above the clunky products peddled by PureFlix (God\'s Not Dead) and their ilk, that just makes it duller.',negative
'It\'s certainly a moving tale.... Unfortunately, the film tells the story in the most prosaic fashion imaginable, missing nary a single faith-based film cliché with its one-dimensional noble characters, banal dialogue and requisite sermonizing.',negative
'The tedium makes us forget the cynicism.',negative
'Although this well-meaning film may appeal to its intended audience on a spiritual level, the result is a sluggish, clinical, largely dreary portrait that tends to mistake trauma for drama.',negative
'Rendering a miraculous premise dull, the film seems relatively uninterested in doing more than preaching to the choir.',negative
'American Ultra tries to combine a sweet, slacker romance with a slick, super-violent action flick. If that sounds jarring to you, that\'s probably because it is.',negative
'American Ultra hopes to leave you both shellshocked and blissfully stoned, but as perfect storm of aggressively repulsive choices, it\'s a queasy bad trip worth avoiding at all costs.',negative
'It doesn\'t help that director Ken Kwapis stages everything like a sitcom, has no sense of pace, and buries the theme of late-life friendship under a haze of sentiment and trail dust.',negative
'Despite Redford\'s enthusiasm and best efforts, A Walk in the Woods is a tedious journey to nowhere special.',negative
'Even when the film isn\'t dealing with women, it\'s contemptuous of the world in a way that rapidly becomes one-note and tiresome.',negative
'Both Adam and the stakes are so low, it\'s like watching 100 minutes of a slug trying to crawl over a twig.',negative
'Burnt ultimately feels like those sous-vide bags that Adam finds so worthy of mockery: trapped in plastic, with the air sucked out of it.',negative
'Although rich in cast, the bad-boy-chef dramedy Burnt is unremarkable otherwise.',negative
'A cheerless and unappetizing plate of piffle that deserves to be smashed against a wall or at least sent back to the kitchen.',negative
'Everything in the by-the-numbers script signals that Adam must transform himself from and abusive tyrant in the kitchen to the head of a loving and fully functional family.',negative
'For a story whose appeal hinges on the saving grace of getting a purpose-driven life, this one\'s got remarkably little of it.',negative
'Oyelowo and Mara achieve terrific chemistry. Perhaps they\'ll work together again — in a better film.',negative
'Largely inert and undramatic, what you\'re left with is a tedious sentiment: by the grace of god this horrible crisis ended without violence, explosives, or spark. Congratulations?',negative
'The thin story has been stretched like Silly Putty to feature-film length and the result is utterly see-through in its sledgehammer moralizing.',negative
'An odd mix, to be sure, but full-tilt performances from Mara, as meth-addicted, widowed mom-cum-kidnappee Ashley Smith, and Oyelowo, playing the stone-cold killer turned cornered kidnapper Brian Nichols, help this spiritual thriller rise (very slightly) above other, more hamfisted, heaven-friendly fare.',negative
'You\'re left with no real catharsis — religious or emotional. And without that, Captive winds up building to a big nothing.',negative
'For a movie about purpose, Captive never finds its own.',negative
'The film\'s so inflated with moral importance that it becomes ridiculous, a Lifetime movie shoved into a cage and fattened with sermons and platitudes until it is ready to be served up cold and bland.',negative
'The film by the stylish fantasist Guillermo del Toro looks marvelous, but has a vein of narrative muck at its core.',negative
'The director was Baltasar Kormákur, a gifted filmmaker from Iceland who shouldn\'t be blamed for a case of industrial filmmaking gone wrong — the culprits in elaborate clunkers like this are usually the producers and the studios.',negative
'A lightweight and basically unnecessary attempt to once again bring some cinematic life to one of the lesser teams in the Marvel Universe.',negative
'There are no people to watch in Fantastic Four, only collections of character traits and attitudes brought fitfully to life by actors who might\'ve mistakenly thought they were hitching a ride on the superhero movie gravy train by signing up for this misfire.',negative
'A superhero film with no power and worse special effects that attempts to rewrite a story that\'s yet to be told effectively.',negative
'This Fantastic Four, directed by Josh Trank from a script he wrote with Simon Kinberg and Jeremy Slater, feels less like a tale of superhero beginnings than like a very long precredit opening sequence.',negative
'A good cast led by Miles Teller gets swallowed up in a narrative that grows progressively more muddled and tedious.',negative
'Ultimately, what Fantastic Four delivers is change for change\'s sake, rather than change for the better.',negative
'Fantastic Four is so mediocre that its title seems like a violation of truth in advertising laws.',negative
'This is the Fantastic Four. Maybe someday they\'ll get to act like it.',negative
'The special effects look cheap, the acting is wooden, and the shouted dialogue consists largely of throwaway action-movie cliches (Let\'s do this) and B-movie sci-fi jargon (His bioenergy is off the charts!).',negative
'An unfortunate movie that does an embarrassing disservice to the decades-old property and is a frightful waste of all the talent involved.',negative
'From Miles Teller to Kate Mara to Reg E. Cathey, everyone on screen in Fantastic Four speaks in a flat, earnest monotone with a determinedly low-keyed air bordering on openly not giving a rip.',negative
'It adds more grist for the mill to the notion that studios don\'t hit the big red reboot button in any other state than a panic.',negative
'It\'s a joyless relaunch/re-imaging.',negative
'Fantastic Four is so bereft of all the things we expect from a superhero movie — humor, excitement, adventure, awe — that it plays like a drawn-out pilot episode for an upcoming TV series no one would ever watch again.',negative
'In turning his back on the familiar tropes of blockbuster comic book movies, Trank doesn\'t have a clear new identity for Fantastic Four to distinguish itself with, and the result is a movie rich with possibilities, but trapped in the basic structure of a superhero movie, with no idea of how to wholly circumvent traditional expectations.',negative
'Someone forgot to put anything fantastic into Fantastic Four.',negative
'A sense of heaviness, gloom and complete disappointment settles in during the second half, as the mundane set-up results in no dramatic or sensory dividends whatsoever.',negative
'Steer clear, Friends of Ol\' Marvel!',negative
'Given the level of talent involved both in front of and behind the camera, nobody should feel much joy — no anti-tentpole schadenfreude or blockbuster-busting righteousness — to discover that the latest Fantastic Four film is a catastrophe',negative
'The latest reboot of the Fantastic Four — the cinematic equivalent of malware — is worse than worthless.',negative
'A lousy script, unfocused direction, incoherent editing, shockingly terrible special effects — and, probably, panicked studio executives — have left its four talented stars muddling through a dull superhero origin story with zero payoff.',negative
'At best, Goosebumps is a who\'s who in the Stine literary oeuvre, featuring characters who were terrifying on paper but rendered toothless here.',negative
'The plot is just high-tech Swiss Cheese, filled with holes and smelling like last week\'s refrigerator contents.',negative
'Agent 47 is just slightly less dull than its disavowed predecessor — or at least its dullness seems less active, because it doesn\'t turn anyone as inherently interesting as Olyphant into a dour-faced killing machine.',negative
'Hitman: Agent 47, much like its anonymous title, is a film pretending to be an action movie instead of the real thing. It might as well be a commercial. Or, hell, a video game.',negative
'Writers Skip Woods and Michael Finch have a few tricks up their sleeves as betrayals emerge and allegiances shift. But it\'s not enough to make us care or to keep the third act from being a head-scratching mess.',negative
'For all its cheap talk about the importance of innovation, Agent 47 just feels like a copy of a copy of a copy.',negative
'Insofar as Hitman: Agent 47 is about anything, really, it\'s about the pleasures of being on location — from the gratuitous image of Ware taking a dip in a five-star-hotel swimming pool to the sight of Singapore\'s staggering Gardens by the Bay.',negative
'It often seems that Agent 47 is more concerned with landscape, buildings, offices and subway stations than it is with characters. It\'s a lost cause and we lose interest long before we\'re shown the exotic architecture of Singapore.',negative
'The movie — which looks and sounds like a more brutal Bond knockoff — is at least consistently stylish, though its tone is less assured.',negative
'Hitman: Agent 47 takes an austere European aesthetic and combines it with Hollywood mindlessness, and the result is like a guilty pleasure, minus the pleasure.',negative
'It\'s all as pointless as the asthma inhaler with which one character treats his advanced lung cancer.',negative
'Hitman: Agent 47 is aggressively awful, the kind of film that rubs its lackadaisical screenwriting, dull filmmaking and boring characters in your face, almost daring you to ask the theater operator for your money back.',negative
'It\'s the first feature film for director Aleksander Bach, and he shares the blame with the pair of screenwriters. His creation is a muddled mess that is briefly lifted by some fun set pieces, but never is more impressive than a 108-minute Audi commercial.',negative
'If first-timer Aleksander Bach\'s choices as a director are any indication, he\'s a filmmaker who cares less about characters and actors than about dubious surface dazzle.',negative
'Hitman: Agent 47 is tedious, soulless and, for a film with a relatively trim runtime, seemingly never-ending.',negative
'Hitman: Agent 47 is a by-the-numbers schlock action sequel that writes its own epitaph when a character mutters the dusty insult, You\'re dead, too. You just don\'t know it yet.',negative
'Dumb as dirt and just as generic, Hitman: Agent 47 trades brains for bullets and characters for windup toys.',negative
'Hitman: Agent 47 is a film that bears nothing but a passing resemblance to the game that spawned it, but that shouldn\'t surprise anyone, as it\'s all just a cash grab, anyway. No choice but to wash, rinse, repeat: cha-ching.',negative
'If this all sounds rather dull, that is because it is.',negative
'It risks offense by putting a typically Adam Sandler-ian twist on a tired familial trope, though such risks can often be the only thing enlivening forced franchise installments like this one.',negative
'Any message about the need for open-mindedness in life and love, however, is muddled by a slapdash plot that ultimately cares less about taking a stand in favor of progressive values than it does in superficially employing such feel-good ideas for unimaginative, hyperactive adolescent slapstick.',negative
'Hotel Transylvania 2 is what you might call frivolously scary: scary by mistake, or scary for no reason.',negative
'When Mel Brooks checks in to play Dracula\'s dad, harrumphing and looking exactly like Grandpa Munster, you realize Sandler and Co. aren\'t trying any harder than they did in Jack and Jill or Pixels.',negative
'Belongs in a less ambitious category of sequels, alongside the creatively lacking Alvin and the Chipmunks and Ice Age movies.',negative
'Where\'s a wooden stake when you need one?',negative
'Channeling your inner child, you may find solace in Hotel Transylvania 2, but in the end it has no bite, doing continued disservice to the Universal monsters it scabs out, and adding another soiled feather to Sandler\'s cap of mediocrity.',negative
'Reduced to a teen girl empowerment vehicle that trots out every show business cliche about sacrificing your values for stardom, the film is a non-starter.',negative
'Its one saving grace is that Chu\'s direction is so wildly inconsistent that it manages to produce a handful of genuinely gorgeous images alongside all of the cruddy ones.',negative
'Sure, Peeples has a nice (if unmemorable) voice, but the vapid storyline with fantastic overtones transports Jem and the Holograms into another dimension, one that\'s utterly flat. Control. Alt. Delete.',negative
'It\'s the screenwriting equivalent of Ryan Adams sucking the pop vitality out of Taylor Swift\'s deliriously produced tunes.',negative
'Larger than its predecessor, last year\'s The Maze Runner, in every way: in its cast, scope, set pieces and (unfortunately) length. But more also means more convoluted.',negative
'Every set piece brings to mind an Epcot Center attraction built from borrowed parts, geared toward reinforcing the young audience\'s belief that adults just don\'t understand them.',negative
'The trouble comes when somebody opens their mouth and you\'re reminded this is supremely silly stuff, and overall a much lesser version of teens versus the titans of post-apocalypse industry – a copy of a copy of a copy.',negative
'This film is making a wheezing, spluttering sound: the sound of a profitable YA franchise running out of steam.',negative
'One of the most tedious apocalypses to come down the chute in recent years, this series gets lamer, and lazier, with each entry. The only ‘Trial\' offered by this film is the ordeal of watching it.',negative
'By far, the highlight of Minions is hearing The Beatles\' Got To Get You Into My Life over the closing credits — the first time I think I\'ve ever heard it used in a movie. Otherwise, the prequel to Despicable Me is like trying to form a rock band out of three Ringos.',negative
'The marketing engine of Minions is undeniably powerful. This is something craftily designed to sell toys and theme park tickets and special cans of Tic-tacs. But it\'s not a movie. It\'s an eyesore.',negative
'The bottom line is that the filmmakers are working with nothing here — no characters to speak of, no interpersonal relationships, no story with any suspense or capacity to engage, and no script with any humor or wit. What can they do?',negative
'Every Asian character is either a ruthless murderer or anonymous collateral damage. A lot of locals have to die, the film suggests, in order for one white family to survive.',negative
'For all its genuine thrill-ride gestalt, No Escape completely short-shrifts its Southeast Asian players. There\'s exactly one Asian character of note, a Kenny Rogers-loving tuk-tuk driver (Boonthanakit). Everyone else is a nameless victim of the equally nameless mob.',negative
'Grittily propulsive filmmaking and solid performances from Owen Wilson and Lake Bell aside, there\'s no escaping the movie\'s hand-wringing manipulations and pandering sense of privilege.',negative
'Even ignoring the racism — which is pretty much impossible — No Escape is a cliché-ridden, artless relic.',negative
'This movie really moves. But a fleet of tanks couldn\'t help the brothers Dowdle push past the plot holes in this rancid mess.',negative
'No Escape is a film you\'d want to recoil from taking seriously, so it\'s almost a relief that its bungled execution makes this actively impossible.',negative
'It\'s just plain offensive — and not all that well made, either. No Escape takes the casual xenophobia of something like Taken, crossbreeds it with something altogether more noxious, then asks us to kick back and enjoy the ride. We don\'t. We can\'t. And the ride isn\'t that great to begin with.',negative
'No Escape takes pains to pause for some unconvincing speechifying about Western meddling abroad, but its showbiz racism gets an infuriating pass.',negative
'Between the script and the superior editing by Elliot Greenberg (Chronicle), there\'s an enormous amount of tension and thrills to be found here; unfortunately, they\'re all in the service of a movie that\'s reprehensible to the core.',negative
'Films don\'t get much dreggier than No Escape, a dreadful and creepily exploitative would-be thriller, low-grade trash that it is too silly and stupid to be as offensive as it frequently comes close to being throughout.',negative
'The only way that this film could be any more racist is if the Dwyer family holed up with Lillian Gish and waited for the Klan to save them.',negative
'Director David Gordon Green steers a clumsy course between crass humor and sudden drama.',negative
'It only serves to validate George Clooney\'s devotion to showmanship as Hollywood\'s current reigning poster boy for blue-state morality.',negative
'Even a better political satire would have a hard time keeping up with the bizarrely eccentric vaudeville currently taking place on cable news, but Our Brand Is Crisis can\'t even come close.',negative
'It has all the makings for Green to find that sweet-spot between drama and comedy, and make something special. Instead, we\'re left with something exasperatingly bland and almost claustrophobically generic.',negative
'It\'s the kind of film that can\'t even bother to commit to its own cynicism, which makes it the most deeply cynical kind of film there is.',negative
'This satire, directed by David Gordon Green from a screenplay by Peter Straughan, suffers from deficits of wit, wisdom, focus, filmmaking expertise and appropriate tone. It\'s a case study, if nothing else, of starting with a dubious idea and making it downright awful.',negative
'Whatever drugs director Joe Wright may or may not have been on when he wrestled Pan to the ground, pulverizing the material into a quivering mound of monkey-bread dough, you can trust that they were synthetic. Not a single emotional moment in this entire origin story for J.M. Barrie\'s Peter Pan, Captain Hook, and Neverland feels organic.',negative
'Writer Simon Fuchs begins with a reasonable idea – we\'re all likely to be curious about the origins of Peter Pan – and does unreasonable things ever after.',negative
'Pan doesn\'t deliver on its own promise. The movie doesn\'t so much enhance our understanding of the flying boy as it demonstrates how little thought went into crafting his back story.',negative
'Careens helplessly between the garish and the generic.',negative
'The dominant emotion in Pan is the desperation of the filmmakers, who frantically try to pander to a young audience they don\'t seem to respect, understand or trust.',negative
'Ill-conceived from any number of angles, this Peter Pan origin story, scripted by Jason Fuchs (Ice Age: Continental Drift), plays topsy-turvy with J.M. Barrie\'s beloved characters.',negative
'What fun there is falls to Jackman, who gives the grand old man of pirate characters plenty of fresh and unusual wrinkles and emerges better than the others simply by virtue of playing a two-dimensional, rather than one-dimensional, figure.',negative
'Joe Wright\'s origin story of Peter and the lost boys has to be the dimmest, deadliest take ever on J.M. Barrie\'s Pan myth.',negative
'A complete washout, a joyless, pointless and fundamentally idiotic enterprise.',negative
'The most joyless revisionism since Disney\'s The Lone Ranger.',negative
'To begin with, the very premise feels off. Peter Pan isn\'t a superhero and doesn\'t really need an origin story, especially one that opens at a London orphanage for boys during the Blitz and borrows heavily from the Oliver Twist handbook.',negative
'With no clear purpose in telling the story and no real focus in the actual storytelling, Pan never gets off the ground.',negative
'Pan is a cacophonous assault on the senses, all computerized cinematographic mayhem and deafening noise, and its hurried pace extinguishes any genuine character development.',negative
'A thoroughly unpleasant experience.',negative
'This joyless, 10-megaton bomb fails in just about every imaginable way, as well as some you couldn\'t possibly imagine.',negative
'The movie\'s climactic exorcism jamboree provides some relief from the movie\'s overwhelming dullness, and the final segments put the movie\'s 3-D to use, but overall, Paranormal Activity: The Ghost Dimension feels like the last wheeze of a played-out series.',negative
'It\'s a test of one\'s tolerance for watching predominantly empty frames – the anonymous performers scarcely count – in the hope something will jolt us from mounting tedium.',negative
'The sixth time is not the charm with this load of hooey that tries to make up for its lack of legitimate scares or basic narrative clarity by adding the alleged miracle of 3-D into the mix.',negative
'Even at this late stage in the evolution of the franchise, logical lapses in filmmaking technique undercut the integrity of the found-footage format.... What may be less acceptable, however, is the film\'s unaccountably weak effort to sort out the mythology concerning the series of demonic hauntings.',negative
'There may well be new and novel ways to spark audience shivers from not-so-bright homeowners inexplicably using their cameraphones to check out bumps in the night, but this series clearly has neither the patience nor the inclination to look for them anymore.',negative
'The most shocking thing about Paranormal Activity: The Ghost Dimension, is that four hacks fought to have their names listed in the credits under screenplay.',negative
'Still, The Haunting these films are not.',negative
'It\'s fine to forfeit elements like stakes or suspense for a character piece, but when the characters are this vague, there\'s nothing on which to hang your hat (or headband, for that matter).',negative
'Star vehicles this rickety have a way of making the world unsafe for comic democracy.',negative
'Old-school Bill Murray, deadpan and gonzo, spices up the amiable mess that is Rock the Kasbah. That\'s both a saving grace and a curse. Because while Murray and his laid-back riffs anchor this oil spill of a story, he needs a more tangible movie to latch onto, and all he gets is a mirage.',negative
'The cast of old pros (including Bruce Willis as a soldier of fortune) amble through amiably enough, but a few laughs here and there aren\'t enough to make this movie come together in a satisfying way.',negative
'This is an unholy mess — a jumbled, tone-deaf satire in which seemingly vital characters are introduced and then inexplicably disappear, never to return; superb actors disappoint by relying on old tricks they\'ve used to much better effect in much better films, and every attempt at political commentary comes across as ham-handed and naïve.',negative
'Sexist, racist, overlong, dull, visually ugly and, worst of all, unfunny, Kasbah squanders its cast.',negative
'Murray blusters and hams his way through the first two acts before turning all mushy in the third.',negative
'Walking out of the film, I might have given it a C+ or a C based purely on the fumes of Murray\'s better work that are present here, but the more I\'ve thought about it, the more infuriating it is to see something this lazy and familiar from Murray at this point.',negative
'The film quickly settles into a depressingly one-note groove as a culture-clashing circus act.',negative
'Although no one comes off looking especially good, an acceptable alternate title for the film could be The Ugly Americans, because Mitch Glazer\'s script takes some of the worst stereotypes about ex-pats and blows them sky high.',negative
'The air of mourning might have worked as a counterpoint to the silliness if Mitch Glazer\'s script had smart gags, but as one-liner after one-liner misses its mark, you begin to feel sorry for Murray, who\'s really too old to be playing a guy who has a little daughter (not granddaughter) and likes to get kinky with Kate Hudson as a raucous, Dolly Parton–style hooker-businesswoman.',negative
'A stunningly misjudged comedy, Rock The Kasbah stretches and strains Bill Murray\'s deadpan nonchalance until it snaps, and what results is a singularly unfunny, often infuriating tale.',negative
'Laughs are few, attempts at feel-good catharsis fizzle out limply, and all of Murray\'s most elaborate performance setpieces — especially his endless rendition of Smoke on the Water for tribal elders — fall embarrassingly flat.',negative
'There\'s a special variety of infuriating that comes from a bad movie by talented people.',negative
'Rock the Kasbah is a pandering, poorly assembled botch that thinks it\'s playing fair by Afghan popular culture but only manages to add insult to the countless other injuries inflicted upon that country. If it were any worse, they\'d be screening it as evidence at The Hague.',negative
'Clichéd, enervating, insulting — it\'s tough to settle on a single pejorative for Rock the Kasbah, though abysmal might do.',negative
'No one doesn\'t love Bill Murray, but his melancholy torpor can wear thin in the best of circumstances, and these circumstances are pretty close to the worst. The cast includes Bruce Willis, Kate Hudson, Danny McBride and Scott Caan. No one escapes unscathed.',negative
'If you\'re not too undone by agitation with Carter\'s umpteenth quip about the female body, you may even work up a smile over some of these sweeter moments involving the uniformed trio.',negative
'A horror-comedy that takes a weak premise (do high school boys even go scouting anymore?) and barely uses it, anyway.',negative
'The flick is an artless, puerile shadow of the likes of Edgar Wright and Simon Pegg\'s Cornetto trilogy.',negative
'Loud, repellent, badly written, indifferently directed and almost completely devoid of any genuine laughs, Scouts Guide to the Zombie Apocalypse is essentially a film for 12-year-old boys who can still derive some kind of basic entertainment for the mere sight of spurting blood or a bare breast, all the better if they can appear at the same time',negative
'A witless undead retread served up as a vulgar revenge-of-the-dorks comedy.',negative
'Sheridan proves he can still act the crap out of a movie, even when crap is all the movie has to offer.',negative
'A disregard for the rules established by George Romero (or the alternatives imagined by Danny Boyle) is far from the only problem with Christopher Landon\'s film, which does prove one thing fairly handily: Even beings deprived of the intellect and spirit granted to living humans can team up to produce a major studio motion picture.',negative
'The aim here seems to be to replace startled gasps with shocked guffaws. The results are contrary to Scout Law — not Kind, Clean or Reverent.',negative
'The gags are mostly puerile and uninspired — like the film was dreamed up by a bunch of tired, wired 13-year-olds; it has their insistence but little of their invention.',negative
'Nothing about Sinister 2 comes close to the feel-bad ode to literally and figuratively dark interiors that distinguished the title-earning original.',negative
'Despite Mr. Ransone\'s goofy charm, Sinister 2 can\'t claim the same finesse, substituting pedestrian plotting and a more graphic gore for the original\'s restraint.',negative
'A retread of such brainless, shameless lameness that it\'s hard to imagine anyone begging for another installment.',negative
'For all its shocks and wannabe-disturbing imagery (trapped Bible-thumpers being mauled by rats etc.), nothing in Sinister 2 comes across as believably scary.',negative
'Not a moment of Sinister 2 is convincing or frightening.',negative
'It merely exudes an aura of cheap manipulation by which the audience is simply asked to rank the film\'s characters on a d-bag scale and root for their survival, or destruction, accordingly.',negative
'Say one thing for these killer kids: they\'re creative.',negative
'Sinister 2 has so little connection to the first film (save for the home movies) that if you see enough horror movies, you will strain to recall the original.',negative
'A license to kill is also a license to not kill, M lectures his new boss in the 24th James Bond film, Spectre. Well, it\'s not a license to bore as much as this bloated drag manages to do.',negative
'At the center of the film, like a man trying to pull a donkey out of a peat bog, stands Craig: inexpressive, uninflected and obviously tired. Perhaps he\'s trying to play a chap who never allows himself access to his emotions, for fear loved ones may be snatched away, but he just looks like an actor who wishes he could quit his job.',negative
'We don\'t expect a James Bond film to be deep, but at least we should be dazzled by the seductive gloss of its surfaces. Aside from that stunning opening sequence, this installment feels overcompensating and dutiful.',negative
'Perhaps some of the goofiness was intentional — you can\'t always tell from this production\'s wavering tone — but Spectre is full of not-good things, and some oppressively bad things that may come to feel like drill bits twirling in your skull.',negative
