% Ceci représente la classification de critiques de films en fonction de 3 catégories de jugement (mixed, negative, positive).

@relation critiquesFilms

@attribute nom_fichier string
@attribute contenu string
@attribute classe {mixed, negative, positive}

@data
'American_Ultra0.txt','bloody valentine attach bomb violent brash inventive horrific romantic film year ',positive
'The_Diary_of_a_Teenage_Girl20.txt','true title adaptation semi-autobiographical novel structured unfiltered feel young person diary ',positive
'Straight_Outta_Compton26.txt','straight entertaining dynamic mean act kind cinematic trophy rest pedestal successful trailblazing member help define hip hop group ',positive
'Steve_Jobs34.txt','voice discourse film chance catch collective breath give duo credit attempt unconventional structure choice thank contribution stellar ensemble ',positive
'Minions14.txt','minion tickle young many laugh picture kid ',positive
'Ricki_and_the_Flash6.txt','movie thing have be do do retro refresh ',positive
'Pan1.txt','loud colourful busy full idea idea sync most bold eccentric ',positive
'The_Man_from_U.N.C.L.E.1.txt','own term film pastiche ambition lie direction ',positive
'The_Intern10.txt','much movie rage bull suit play humor heart be world-class charmer ',positive
'The_Green_Inferno0.txt','feel-good film particular job do ',positive
'Crimson_Peak16.txt','film exercise atmosphere question triumph front rich texture tactile visual astonishing ',positive
'Sicario18.txt','impassioned performance spectacular final scene real standout ',positive
'Shaun_the_Sheep_Movie17.txt','wonder stop-motion mountain effort require achieve small movement charm notice moment ',positive
'SPECTRE19.txt','miss unexpected emotional urgency film nostalgia kick sentimental bent ',positive
'Shaun_the_Sheep_Movie3.txt','bold move movie dialogue whole story noise goofy sound effect sight gag silly spin ecstasy effect cute ',positive
'A_Walk_in_the_Woods2.txt','odd couple interplay series shamble mishap more easy laugh epiphany ',positive
'The_Peanuts_Movie9.txt','entertaining combination humor tenderness crowd-pleaser perfect first feature film preschooler ',positive
'The_Martian37.txt','commercial entertainment Martian expectation smart blockbuster formula simple feel-good drama aim more ambition safe brainy studio effort familiar ground more way ',positive
'Goosebumps6.txt','fulcrum success be note perfect casting ',positive
'Crimson_Peak10.txt','thing lurid ghastly enjoyable spectacular thin substantial be meal eat dream ',positive
'Straight_Outta_Compton21.txt','middle age member believe hype introspective space great benefit film ',positive
'Straight_Outta_Compton24.txt','energetic acting capture moment transcend hagiography character name production widow fare good onscreen ',positive
'The_Walk15.txt','marvelous technical achievement director ',positive
'Steve_Jobs39.txt','movie formidable technical design achievement everything go sense inner life ',positive
'We_Are_Your_Friends4.txt','time skill convey euphoria dance music context actual movie ',positive
'Truth0.txt','look same dedication respect journalism bring role ',positive
'We_Are_Your_Friends3.txt','friend predictable tacky energy unflagging eye candy plentiful make feature debut host catfish sincerity modulate sweetness material ',positive
'Crimson_Peak19.txt','ghost story superior costume production design work put audience trance tough actor get swallow scenery ',positive
'SPECTRE15.txt','new movie satisfying final chapter saga saga be less sum part ',positive
'Black_Mass2.txt','ice-cold dead eye demonic laugh face mask read run give everything get riveting rattlesnake performance gangster ',positive
'The_Martian24.txt','animate humanism film irreducible wry tribute quality get specie space first place resourcefulness curiosity outsized ridiculous beautiful brain ',positive
'Steve_Jobs33.txt','sharp slick feel interested entertainment enlightenment ',positive
'Ricki_and_the_Flash11.txt','sweet likable many punch qualify cathartic memorable crowd-pleaser bit calculated defange tour ',positive
'Bridge_of_Spies34.txt','be smart engross procedural observed character study intriguing overlook American figure ',positive
'Sicario17.txt','mind film 1970s one important seamy sweaty thriller slip message violence satisfying cocktail ',positive
'The_Walk24.txt','master use effect film live different use 3D particular astonish memory silliness go be learn trade wire free liberation contagious ',positive
'SPECTRE24.txt','spectre unsatisfy experience ',positive
'Everest15.txt','disappoint look awe-inspiring film big vista stunt act surreal heroism many storey kind look mountain ',positive
'The_Peanuts_Movie13.txt','failure hover film do comic strip infuse ebullient set piece design sense melancholy ',positive
'Steve_Jobs31.txt','be sure own integrity story young innovator little make movie stop phonograph lightbulb ',positive
'The_Martian13.txt','Martian art sort epic intelligent entertainment mainstream film industry forget craft valentine creative collaboration example make grateful ',positive
'The_Walk23.txt','be swell come computer effect be churlish appreciate have film talk talk walk grateful ',positive
'The_Diary_of_a_Teenage_Girl24.txt','first thing know young British actress good ',positive
'Shaun_the_Sheep_Movie4.txt','playful absurd inventive amusing feature mainstay current cartooning golden age ',positive
'Truth19.txt','screenwriter make debut director heady pulse high-end high-stakes journalism ',positive
'The_Martian3.txt','sci-fi adventure kind film theater itch tell friend see science problem solve experience ',positive
'Sicario7.txt','violence inter-American drug trade serve backdrop number film more decade few be powerful make ',positive
'Black_Mass0.txt','mesmerize performance brace return form star series critical commercial chief selling point recommend sober sprawling engross evocation fiefdom complex relationship agent play impressive skill ',positive
'Sicario3.txt','unusual mix big-picture issue pulp pure rough entertainment bolster good ensemble year movie fuss ',positive
'The_Diary_of_a_Teenage_Girl15.txt','honest personal examination blur tricky voyage womanhood ',positive
'Our_Brand_Is_Crisis1.txt','narrative confidence sharp dialogue screenwriter film unabashed goofiness stoke demonstrate raucous effect ',positive
'The_Martian28.txt','director screenwriter conventional melodrama inherent situation favor emphasize practical problem be address rational response hysteria knee-jerk patriotism selfish expedience ',positive
'The_Intern0.txt','insightful dialogue number funny bit physical business small scene allow get know like half-dozen supporting player scene scene moment moment ',positive
'Black_Mass10.txt','flaw first film eastern promise add anything fresh old school street-level gangster story ',positive
'Crimson_Peak12.txt','impeccable production design tonal flourish bring film life aid strong performance lead reverent proceeding right amount jolt ',positive
'The_Intern5.txt','make bright contemporary American comedy lot mind make look effortless ',positive
'Sicario2.txt','murky hard-edged thriller good film year ',positive
'Pan0.txt','film lively disloyal source atonement care outcome increase rarity proper film tear earn ',positive
'Shaun_the_Sheep_Movie23.txt','lack dialogue easy young child world understand film intend demographic ',positive
'Black_Mass4.txt','final result transcend manner gold standard fault execution oppressive nature underlie material ',positive
'Black_Mass16.txt','anything director intent portray man monster man soft be ',positive
'The_Diary_of_a_Teenage_Girl5.txt','novel page screen great girl own story alive voice ',positive
'A_Walk_in_the_Woods0.txt','terrific showcase durable star ',positive
'Steve_Jobs29.txt','movie craft artful specification write torrential style act perfection superb ensemble cube obvious question answer ',positive
'The_Martian2.txt','Martian brainy blockbuster meld genuine science fiction rare popcorn epic watch ',positive
'Goosebumps3.txt','purpose matter ',positive
'Sicario30.txt','fall second half settle less ',positive
'Sicario33.txt','amaze look amaze listen bit underwhelming think Mexican drug cartel drama strong conceivable way story ',positive
'Straight_Outta_Compton20.txt','overlong sanitize present important part contemporary American culture mainstream audience ',positive
'Truth14.txt','surprising perspective cast film side ',positive
'The_Peanuts_Movie2.txt','sweet funny smart genuine movie simple timeless message ',positive
'The_Walk31.txt','feel storey live cloud job conjure movie magic breathtaking remember ',positive
'The_Transporter_Refueled0.txt','mindless entertainment enough thrill chuckle make time pass examine anything ',positive
'Sicario4.txt','bold gambit design frustrate people see strong woman deliver righteous ass kick progressivism root futility despair more valuable shock system ',positive
'Shaun_the_Sheep_Movie25.txt','sweet charming funny intelligible dialogue ',positive
'The_Martian11.txt','comforting science fiction film year ',positive
'Straight_Outta_Compton27.txt','syndrome impulse condense event hit high note provide fan recognizable storey act great hit album second half compelling funny entertaining film beat own ',positive
'Hotel_Transylvania_22.txt','time great attention be pay story character development scale sight gag substantial result ample voice cast return director sink tooth pleasing result ',positive
'The_Peanuts_Movie3.txt','funny aim young audience true source material mild-mannered win brand new audience go please people be fond underlie property be big hit studio ',positive
'The_Peanuts_Movie1.txt','be charming daring experiment human genetics conduct issue character summary back storey fictional pop-culture figure be pass generation next ',positive
'The_Man_from_U.N.C.L.E.6.txt','take year get property new life result way TV compatriot put way man good fun be ',positive
'The_Martian17.txt','be market sober straightforward sci-fi drama word home superimpose space helmet smart exhilarate funny return classic adventure yore ',positive
'Straight_Outta_Compton14.txt','straight nostalgia trip being impala suspension loud stylish ride ',positive
'Straight_Outta_Compton22.txt','terrific bias side winner history lesson compelling American modern musical biography ',positive
'Minions9.txt','strong concept story script scale quantity ',positive
'The_Walk25.txt','last half least dazzling piece work luminous effect actor ',positive
'Sicario28.txt','point lose worry movie be lose case clear ',positive
'Minions13.txt','enjoy minion small dose come minion bad good thing ',positive
'The_Walk20.txt','order make walk order matter comprehend real impossible same lesson ',positive
'SPECTRE9.txt','spectre traditional bond little light gadget everything ',positive
'Ricki_and_the_Flash1.txt','wonder convincing rock musician ready open ',positive
'The_Walk27.txt','film have do anything analyze psyche movie certified daredevil ',positive
'Straight_Outta_Compton4.txt','weight contemporary historical moment be funny most exhilarate flat-out good movie summer ',positive
'Everest21.txt','less cautionary adventure movie classy equivalent disaster epic ',positive
'The_Walk22.txt','problem fatal narrative wire droop opening final sequence ',positive
'The_Walk13.txt','love letter lunacy unspoken tribute iconic tower tread only god ',positive
'Maze_Runner__The_Scorch_Trials2.txt','cast overcome cliché gusto ',positive
'Black_Mass19.txt','banality evil be hypocritical banal evil ',positive
'Sicario15.txt','dizzying action scene taut script ravish photography musical score knockout ',positive
'Scouts_Guide_to_the_Zombie_Apocalypse0.txt','film entertaining genre be stale success promising unlikely hero ',positive
'The_Diary_of_a_Teenage_Girl27.txt','inner life fantasia animation appear dazzling plenty naked emotion sex drug hand-drawn penis ',positive
'Bridge_of_Spies32.txt','phenomenal compare rest oeuvre spot ',positive
'The_Visit5.txt','fun affair cult classic smirk air confidant mischievous filmmaker ',positive
'Steve_Jobs1.txt','smart people smart person nomination relevance grandeur entertaining say user-friendly ',positive
'The_Intern8.txt','be sort amiable charming big warm bath film ',positive
'Black_Mass25.txt','flawless effort have be more convey bloodthirsty be stellar cast spot performance interest film ',positive
'Goosebumps9.txt','superior first hour loose comic rhythm odd would-be blockbuster junk ',positive
'The_Martian7.txt','film importance use math physics botany chemistry solve problem plot base scientific inquiry audacity exciting unpredictable movie usual brand problem-solve kind punching everyone blow everything ',positive
'The_Visit12.txt','whole handheld thing kind old thing kind old ',positive
'SPECTRE11.txt','spectre bad disappointing ',positive
'The_Diary_of_a_Teenage_Girl28.txt','film honest ',positive
'SPECTRE2.txt','entertaining end feel guilty enjoy much ',positive
'The_Peanuts_Movie10.txt','simplicity plot nuance complexity make relatable character people spend lifetime watching ',positive
'Crimson_Peak21.txt','film ghost head ',positive
'Truth11.txt','truth have be compelling less sanctimony tough self-examination ',positive
'We_Are_Your_Friends7.txt','direction energetic take material incorporate text visualization montage creative use animation bring thumping electronic music cinematic life ',positive
'Minions1.txt','action sequence wild joke sheer sense anything-goes glorious ',positive
'Black_Mass24.txt','necessity hole dig portrait monster tell flat line ',positive
'Everest11.txt','cast craft lean narrative tone action excess gloss ',positive
'Steve_Jobs5.txt','smart entertaining film crackle creative energy standard ',positive
'The_Diary_of_a_Teenage_Girl17.txt','unsettle contentious moral context underline radical realistic depiction female desire sexual experience ',positive
'The_Martian19.txt','terrific movie performance scene ',positive
'The_Martian36.txt','cool sequence film first third communication cut unaware ',positive
'Ricki_and_the_Flash7.txt','conventional trajectory music interesting fluff surround enough ',positive
'Truth10.txt','mistake principal drama compelling ',positive
'Crimson_Peak13.txt','movie own strange rhythm note ',positive
'Steve_Jobs20.txt','most hour brainy high-speed entertainment filmmaker smart flash old-school movie new-style camouflage ',positive
'The_Peanuts_Movie14.txt','full psychotherapy soulful recognize heart sister ',positive
'Woodlawn0.txt','film achieve modest goal deliver feel-good real-life inspirational story engaging fashion ',positive
'Black_Mass9.txt','great hit other good movie ',positive
'Crimson_Peak2.txt','fussy compartmentalize construction fill powerful sense repression delusion ',positive
'Truth20.txt','version truth film valedictory movie other strand show human profession journalism ',positive
'Shaun_the_Sheep_Movie24.txt','other production great delight relish detail clay figure intricate set craft master model builder ',positive
'SPECTRE17.txt','spectre fun cast top-flight have be first bond film title role reaction be wow good stuff deep silly bond history slight ',positive
'Black_Mass7.txt','psychotic turn convict crime lord only tasty thing tale unholy alliance Irish mobster ',positive
'Straight_Outta_Compton29.txt','song center stage movie wing full story ',positive
'SPECTRE25.txt','ghost past haunt action adventure big failure look own success ',positive
'The_Man_from_U.N.C.L.E.11.txt','be delightful ',positive
'Sicario36.txt','dark nihilism reliance easy solution one be feed decade genre film need justice dispense violent vengeful directness movie clear fetid air drug war end drug ',positive
'Truth22.txt','develop theme busy disseminate information main character ',positive
'Bridge_of_Spies27.txt','least showy credible performance ',positive
'The_Walk8.txt','celebration agility ability outlandish human behavior winning thing get head protagonist try movie ',positive
'Bridge_of_Spies25.txt','feel-good melodrama absorbing true-life espionage tale handle old pro do ',positive
'The_Walk18.txt','movie jitter titter way ',positive
'Ricki_and_the_Flash9.txt','screenwriter winner make good film smart question musical ambition selfish say seven-time dad ',positive
'The_Diary_of_a_Teenage_Girl30.txt','hear adjective uncomfortable use compliment go come movie uncomfortable true life ',positive
'No_Escape4.txt','deny skill set create tense twist suspense piece laugh sheer unapologetic insanity ',positive
'The_Diary_of_a_Teenage_Girl19.txt','sensational blend hilarity heartbreak scene sublime hard-win gravity unique unforgettable movie ',positive
'The_Walk5.txt','beguil caper movie full comic energy nimble ingenuity ',positive
'The_Martian4.txt','Martian shoot design computer-generated script level most film ilk look slipshod writer try make important sci-fi movie low blow mark ',positive
'Bridge_of_Spies44.txt','film streamlined efficiency work master please probe ',positive
'The_Peanuts_Movie18.txt','strip feel first day new school year reunite classroom full familiar face ',positive
'Captive0.txt','riveting embody performance material ',positive
'Truth18.txt','truth movie conflict constant shift granular detail big-picture sweep movie ',positive
'SPECTRE3.txt','heat heart take bond movie fever dream bond villain effort see life ',positive
'The_Visit16.txt','trademark twist synthesize anything other director devotion signature gimmick ',positive
'The_Martian9.txt','suspenseful survival tale core smile face wear way home ',positive
'Crimson_Peak14.txt','satisfying drama dazzling boast lively time transfix performance blood flow ',positive
'The_Martian33.txt','Martian look be shoot tone light cheerful thrive chilly dour habitat ',positive
'Truth5.txt','more most docudramas recent event write act convincing illusion veracity ',positive
'American_Ultra3.txt','check brain pump lobby enjoy ',positive
'Steve_Jobs14.txt','original risk-taking subject make American icon ',positive
'Ricki_and_the_Flash13.txt','effervescent part sassy good voice acoustic cover note out-of-tune ',positive
'Crimson_Peak0.txt','crimson atmosphere crackle sexual passion dark secret couple monster supernatural human gigantic emotion terrifying thing onscreen ',positive
'The_Martian12.txt','straightforward thrilling adventure metaphysical emotional trapping say pure fun ',positive
'Ricki_and_the_Flash12.txt','well feeling script own image ',positive
'Bridge_of_Spies26.txt','myth-making approach great entertainment young find old-fashioned be right think be first admit be intention play thing classical ',positive
'Black_Mass15.txt','dramatic thriller trouble get low orbit tremendous scene narrative whole more chronology dastardly dealing epic tale criminal rise fall ',positive
'Crimson_Peak22.txt','center stage huge black moth watch woman square eye-popping painterly palette feast eye substantial fare mind ',positive
'The_Martian6.txt','film ',positive
'Sicario5.txt','taut timely screenplay brilliant action thriller smart message movie ',positive
'Bridge_of_Spies16.txt','solid work good intention filmmaker world conscience cruise control ',positive
'Sicario10.txt','cynicism nature depth wide-eyed capable feel pain terrific director heroine alive spend few month asylum be hell-bent seize foreground ',positive
'Steve_Jobs3.txt','move craft story person name be bring pride arrogance redeem love be story dream desire real do sense guy build sell computer ',positive
'SPECTRE20.txt','see team do production juggernaut beat calibrate precision be satisfying risk come rote ',positive
'Steve_Jobs6.txt','rich potent document time expression awe sophisticated new consumer good unease wake arrival audacious energize entertainment powerful challenge lazy convention storytelling feast connoisseur contemporary screen acting ',positive
'Bridge_of_Spies9.txt','use screenplay polish hone dip territory help think erect searchlight ',positive
'Bridge_of_Spies10.txt','principled earnestness humor spirited performance certain yield nomination ',positive
'Black_Mass14.txt','solid piece filmmak subtle beginning excessive end ',positive
'Sicario34.txt','pervasive dread surround modern drug war good convey thrill creep battlefield complex set interest sustain ',positive
'The_Martian32.txt','gorgeous film inspire whole new crop astronaut ',positive
'No_Escape3.txt','movie nervy kinetic good hour family anything average people survive trial have kill human be ',positive
'Goosebumps4.txt','aid writer energetic cast rise occasion deliver movie lot good creepy fun spite dubious construction ',positive
'The_Diary_of_a_Teenage_Girl8.txt','unsettling feature-film debut be moment ache other one lock true most coming-of-age storey ',positive
'Steve_Jobs19.txt','script full kind well-timed zinger clever turn phrase real life ',positive
'Truth7.txt','closing act film something compelling ',positive
'Black_Mass28.txt','well-crafted well-paced procedural drama monotonous psychopath ',positive
'Our_Brand_Is_Crisis2.txt','genius flaw complicate struggle substance abuse mental illness own past regret dark underbelly depth dimension ironic humor brand ',positive
'Our_Brand_Is_Crisis6.txt','control actor main engine pull material direction formidable performance do alleviate bumpy road screenplay ',positive
'The_Last_Witch_Hunter2.txt','enough ingredient entertaining fantasy interesting lead character compelling hook ',positive
'The_Martian15.txt','Martian thing audience drama intimate character study sci-fi comedy rollick space adventure impossible dislike only flaw huge film intention stake quick ',positive
'Steve_Jobs32.txt','tale man accurate say witty title have be ',positive
'Crimson_Peak11.txt','Gothic sumptuous violent design inch life ',positive
'Minions7.txt','good news minion more touch anarchic side typical crusader director well-tune sense absurd ',positive
'Steve_Jobs9.txt','film tension raft terrific performance everyone good stellar juxtapose public private persona make cheer audience be change world much ',positive
'Black_Mass21.txt','wind piece work many small part move ease skillful merge telling minute detail big loop scheme ',positive
'Bridge_of_Spies30.txt','most bewilder moral drama drive insurance lawyer miracle be anyone other be involve ',positive
'Black_Mass3.txt','show way feature good dramatic performance organized-crime movie ',positive
'Minions8.txt','minion little yellow different minion mine much comedy provide lead man ',positive
'The_Man_from_U.N.C.L.E.8.txt','man less caricature period more snap step imaginary intrigue fleeting beautiful ',positive
'Steve_Jobs27.txt','swift searing attempt pull curtain process investigate relationship myth man ',positive
'The_Peanuts_Movie0.txt','age digital chaos deep emotional theme thing sweet simple tune quality fan ',positive
'Steve_Jobs15.txt','myth icon job be smooth smile turtleneck try sell something many way film other movie unnecessary ',positive
'Our_Brand_Is_Crisis10.txt','entertaining cast lead energetic sharp fair number juicy bit rock whole brand messy affair be hum assured cynical momentum ',positive
'The_Walk17.txt','rare movie shed clich get ',positive
'Crimson_Peak7.txt','be overwrought taste borderline camp point partial bit Victorian romance horror big frilly uncommon treat ',positive
'Crimson_Peak9.txt','seem know be full marvel ',positive
'Steve_Jobs0.txt','want people dislike indifferent job be everyone ',positive
'The_Man_from_U.N.C.L.E.5.txt','bear TV show debut element make success ',positive
'The_Peanuts_Movie4.txt','delightful romp spirit adore comic strip ',positive
'Black_Mass8.txt','big brash watchable gangster picture take extraordinary true story conceive familiar generic line ',positive
'Minions4.txt','nutty nonsensical ',positive
'Shaun_the_Sheep_Movie2.txt','clock slim minute whole thing warm funny feature value high quality visual attention detail ',positive
'SPECTRE16.txt','robust entertaining midlevel bond movie haunt specter predecessor ',positive
'The_Perfect_Guy1.txt','convention advantage intriguing play cast choice effective allusion film history ',positive
'Crimson_Peak1.txt','latest dive darkness sumptuous construct tale archaic inviting ',positive
'Straight_Outta_Compton8.txt','good musical last year ',positive
'Hitman__Agent_471.txt','gunplay be minute ',positive
'No_Escape6.txt','be risible work horror genre amp action keep terror taut ',positive
'The_Martian14.txt','Martian less engaging more ',positive
'Sicario11.txt','ambush low-sling film dirty drug war equal measure grim tenacity confound expectation final sequence ',positive
'Minions5.txt','relentless depiction shenanigan keep little one entrance seat ',positive
'Straight_Outta_Compton7.txt','entertaining provocative movie ',positive
'Sicario29.txt','scene calm explosion chilling tension horrific imagery beautiful movie ',positive
'SPECTRE22.txt','possible create expectation be high match do franchise go big smart bang ',positive
'Shaun_the_Sheep_Movie26.txt','generous lashing trademark warmth visual inventiveness satisfy Claymation tactility ',positive
'The_Peanuts_Movie16.txt','familiar cozy make great claim return old friend ',positive
'Sicario20.txt','procedural complex international mission close-up mission point view participant least ',positive
'Fantastic_Four0.txt','good bad other superhero movie ',positive
'The_Visit15.txt','spoiler say cheap thrill be blast make awful start ',positive
'Straight_Outta_Compton23.txt','performance terrific game explosive look creation message have be deliver only people deliver message timely hear ',positive
'Truth21.txt','engross move electrify other film press take chief executive ',positive
'American_Ultra1.txt','screenplay tight main character be buzz proceeding successful film genre movie be go rail ',positive
'Steve_Jobs23.txt','company have invent change way people view technology something real have trouble do genuine peek man turtleneck process way connect viewer ',positive
'Ricki_and_the_Flash3.txt','cinematic equivalent album cover tune artist create dazzling original work sweet smart funny confection ',positive
'Bridge_of_Spies4.txt','other recent movie detailed period piece anxiety past speak present light film weight accrete history sense duty significance ',positive
'Steve_Jobs4.txt','go interpret film search mind indisputable genius make many move basis triumph write direct act perfection fresh startling conception execution awe ',positive
'A_Walk_in_the_Woods1.txt','real pleasure be find sweeping shot see character get ',positive
'Shaun_the_Sheep_Movie27.txt','movie culture old-fashioned animation treat aimless all-too-rare marvel ',positive
'Crimson_Peak3.txt','digital effect contemporary period homage period film give contemporary notion pace payoff scare arrive unsettling ',positive
'Hitman__Agent_470.txt','tempting think beauty habit ridiculousness ',positive
'Minions2.txt','breakout despicable franchise seize spotlight demented guarantee send young fan banana ',positive
'Straight_Outta_Compton25.txt','movie most ugly behavior side player notorious play most part mission breathe life origin story group influence be feel ',positive
'Straight_Outta_Compton13.txt','potent visceral depiction street life excess big beat kind ',positive
'The_Diary_of_a_Teenage_Girl32.txt','debut director spend lot time material write star adaptation confident direction fuse palette soundtrack indelible coming-of-age story ',positive
'Our_Brand_Is_Crisis7.txt','brand lot clunky note end cornball lively political black comedy see while pace talk boisterous cast ace ',positive
'Everest8.txt','tragic hero overarching explanation movie offer seem pat take leave ',positive
'Bridge_of_Spies2.txt','film flawless smart old-school thriller ',positive
'Black_Mass26.txt','movie dramatic potential dreary atmosphere grisly violence use dubious effect level ',positive
'The_Diary_of_a_Teenage_Girl22.txt','dedication girl unnecessary specific true ',positive
'Bridge_of_Spies18.txt','dash ',positive
'Steve_Jobs37.txt','exhausting impressionistic hollow well-act relevant ',positive
'Goosebumps1.txt','nonstop mayhem stampede comic terror make exhausting know audience rip ',positive
'The_Walk1.txt','work script co-write director fabulous trick own deliver mainstream entertainment heart poetic sensibility ',positive
'Black_Mass17.txt','emotional core strong sociological angle many visceral thrill procedural status aim good absorbing well-made ',positive
'SPECTRE12.txt','24th bond film middle all-time ranking slick photograph action-packed international thriller number entertain set piece sprinkling dry wit myriad gorgeous woman classic mind like way ',positive
'The_Walk7.txt','service reality fantasy digital technology potent ',positive
'Black_Mass5.txt','film direct exceptional flair elegant concision studio specialize psychopathic monster play such star golden age ',positive
'Goosebumps12.txt','ounce fat film single scene mechanical three-act structure old-fashioned ',positive
'Straight_Outta_Compton19.txt','straight viewer be mean matter do ',positive
'The_Martian18.txt','fascinating thing film predictability make show fight ',positive
'The_Intern6.txt','film serious affect moment lead ',positive
'We_Are_Your_Friends1.txt','study intoxicant drug youth dangerous impossible leave ',positive
'The_Man_from_U.N.C.L.E.3.txt','new man be instant masterpiece be good good part hit-and-miss affair brace bit fun anyone give notion major studio offering anything revelatory least ',positive
'Goosebumps10.txt','keep mix intact successful young adult horror fiction series big screen lively teen result ',positive
'Everest19.txt','crisp 3D photography way clear fluid thrilling action sequence show mountain impressive way human involve short shrift ',positive
'The_Walk9.txt','precept good thing worth wait ',positive
'Our_Brand_Is_Crisis0.txt','movie funny get share laugh angry heart tragedy sad part story true ',positive
'Straight_Outta_Compton5.txt','straight box show power consequence abuse movie be good do sidestep band misogyny malicious infighting shit amazement electrify piece history ',positive
'The_Intern2.txt','success film ride alchemy particular actor carry ',positive
'The_Martian39.txt','spectacular entertaining space rescue procedural Martian failure hit emotional beat amount force feeling require make kind take ',positive
'Bridge_of_Spies38.txt','overlook ending more overdo last lot like ',positive
'The_Perfect_Guy0.txt','third act nuttiness have go crazy ',positive
'Truth9.txt','truth strange interpretation event visual music be nudge direction screenplay performance tell something different ',positive
'Black_Mass20.txt','performance strong energize anything do screen year ',positive
'The_Visit3.txt','be complete return form auteur chilling horror concoction define skillful scare significant step right direction ',positive
'Bridge_of_Spies37.txt','one-third courtroom drama two-thirds thriller engaging watch thank fine actor terrific filmmak issue ',positive
'The_Martian35.txt','indomitable human spirit belief specie patience common sense way problem film message strike home ',positive
'No_Escape2.txt','taut thriller American family touch unnamed country violent coup business play prey bad xenophobic tendency ',positive
'Pan4.txt','film limited mandate provide fast-paced adventure nice eye candy add anything memorable tale ',positive
'Steve_Jobs17.txt','be say most product wonder behold few irritate glitch ',positive
'SPECTRE4.txt','sophisticated sugar rush long bond film elegant sense danger outing amp intelligence attitude ',positive
'SPECTRE27.txt','fill big set big stunt be big moment few land ',positive
'Steve_Jobs16.txt','Screenwriter director interested offer re-enactment story something ambitious mind goal illustrate tyranny genius great mind mean great person ',positive
'The_Walk30.txt','satisfy absorbing yarn example journey viewer span foot ethereal now-vanished world ',positive
'Steve_Jobs26.txt','many way film brilliance scintillate construction product launch own right ',positive
'The_Martian10.txt','support cast embarrassment rich strong concerned commander mission movie throwback unabashed idealism past ',positive
'Black_Mass29.txt','solid stellar crime drama put act lack genuine reason exist ',positive
'The_Walk32.txt','say feel have see man do see say strike honorable good try also-ran lovely thing offer ',positive
'Black_Mass1.txt','notorious gangster good performance long career co-star questionable agent wrong side law ',positive
'The_Last_Witch_Hunter1.txt','story expect joy way director earnest goofiness direction showcase full wit script honor inventiveness ',positive
'Straight_Outta_Compton30.txt','towering accomplishment set piece be brash exhilarate move ',positive
'Bridge_of_Spies42.txt','standing teeny witty performance line musical ironic irony be forthright refusal deceive world found lie ',positive
'Steve_Jobs40.txt','many account fact weak humanize protagonist ',positive
'Crimson_Peak20.txt','unique visual style display story predictable character flat supernatural element red herring paraphrase character ghost story story ghost ',positive
'Goosebumps13.txt','witty one-liner more affect emotional moment undermine frenzy chaotic excess ',positive
'Ricki_and_the_Flash10.txt','flimsy emotional interior worthy addition grow canon strong film ',positive
'SPECTRE8.txt','movie deliver expectation enjoy be please frustrate predictability regard fourth outing second direct be deem solid success stylish grim ',positive
'Shaun_the_Sheep_Movie16.txt','vision contemporary generous inclusive fast-moving film sheep allow such grandiose ambition inspiring ',positive
'Shaun_the_Sheep_Movie22.txt','many silent plot minimal ',positive
'Minions3.txt','demented delight crazy spirited simplistic fusion off-beat adult humour blend sensibility anarchic toddler ',positive
'Sicario14.txt','craft gripping tale own moral weight easy film watch riveting essential ',positive
'Shaun_the_Sheep_Movie20.txt','delightful stop-motion animated romp dialogue be beauty animal action word ',positive
'The_Man_from_U.N.C.L.E.14.txt','have hell year see much part live wire impromptu dance wrestle match something see ',positive
'Sicario32.txt','film life age modern-day drug war existential nightmare ',positive
'The_Peanuts_Movie15.txt','melancholy early film importance failure disappointment include storytelling ',positive
'The_Martian1.txt','genuine master craftsman take something complex difficult make look easy artist great ear take something dense exposition make ',positive
'Shaun_the_Sheep_Movie11.txt','great amusement park ride enjoyable ',positive
'The_Visit14.txt','cast unfamiliar actor visit gift elicit strong performance material lack ',positive
'American_Ultra4.txt','testament lead performance ',positive
'Straight_Outta_Compton18.txt','mild flaw powerful engaging compelling story challenge change young black man challenge change ',positive
'Crimson_Peak23.txt','chill bump supernatural suppose be stomach churning violence many shade red blood first spurt crusty dust ',positive
'Everest3.txt','same constant surprise last year visual poetry movie rare fusion effective craftsmanship focused storytelling ',positive
'Crimson_Peak15.txt','hour last be ask question giggle squirm scream swoon ',positive
'Everest0.txt','movie pit stomach watch ',positive
'We_Are_Your_Friends6.txt','suspend disbelief weak plot point unnecessary use film palatable ',positive
'Everest20.txt','resemblance story movie adaptation story tell character involve make good faith good faith effort human go ',positive
'Steve_Jobs21.txt','tension restless energy tendency run place movie ',positive
'Goosebumps0.txt','movie plenty expect fun parade B-movie creature werewolf giant pray mantis army angry garden gnome sly self-awareness ',positive
'Straight_Outta_Compton9.txt','interesting why controversial rise fall industry inside snapshot industry grimy club electrify arena concert hotel orgy studio session creative process ',positive
'The_Diary_of_a_Teenage_Girl13.txt','vibrant frank look precocious emerge sexual life film stuff life coursing vein sex brain ',positive
'Sicario25.txt','performance edge steel mix confidence bewilderment vulnerability alpha male character high chain command ',positive
