% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'the film be measure and execute effectively to satiate horror fan \' bloodlust , yet its underlie message be just so repugnant . ',negative
'it be bluntly write , poorly shoot and edit , and cruel without be clever . ',negative
'the roll call of perversion and adolescent sex gag be more creepy than kooky and the sudden shift to triumphant romantic sincerity at the climax ring as false as this film be sappy ( sorry , happy ) ending . ',negative
'a singularly distasteful campus romp . ',negative
'you can get away with this sort of thing if your humor be sharp , but here <unknown> mostly sophomoric and rarely surprising . ',negative
'the simplification and sanitization of Brooklyn would be only dreary if they merely serve the purpose of a streamlined and simplify <unknown> mechanism . What render them odious be the ethos that they embody , the <unknown> that they package . ',negative
'this joyless , <unknown> bomb fail in just about every imaginable way , as well as some you <unknown> possibly imagine . ',negative
'a confusedly misconceive hybrid of interracial buddy comedy and imitation Marx Brothers farce . ',negative
'way too bleak to be funny , even as a contemporary satire of the battle of the sex . ',negative
'the <unknown> messy seam also show in the parade of sidekick that pass through <unknown> door as a new threat develop . ',negative
'a sex comedy that appear to have be make by people who have never actually have sex . ',negative
'dumb as dirt and just as generic , hitman : agent @card@ trade brain for bullet and character for windup toy . ',negative
'condescending , self-righteous and sloppy , <unknown> be simply a bad film for which there be no excuse . ',negative
'for a <unknown> flick that be actually funny , check out last year \'s sex Drive , which just come out on video . ',negative
'there be bad movie , but that be no excuse . rarely have so much money deliver so little entertainment . ',negative
'watch the last <unknown> Hunter be like sit by while someone else play a game whose coolness elude us . ',negative
'there be simply too much go on to establish character . ',negative
'a catastrophic miscalculation of a movie , Victor Frankenstein be a perfect example of a Hollywood revision that , in try to outsmart an original , reveal what work about say original in the first place . ',negative
'by go exactly where you think <unknown> go , Victor Frankenstein <unknown> so much invent a fresh origin story as it essentially repeat , with a few uninteresting new detail , all the same stuff <unknown> see in the other @card@ Frankenstein movie . ',negative
'<unknown> Zach <unknown> and Trevor Moore , of the White Kids <unknown> , here prove the crass , most maladroit moviemaker you know . ',negative
'at a time when it seem so many of the good film director be move over to television because the feature filmmak process <unknown> accommodate their artistic ambition , this pompous , <unknown> , <unknown> , indulgent , <unknown> , priggish , albeit reasonably <unknown> , pile of sick get finance to completion . because among Ravens be , finally , a thoroughly noxious concoction . ',negative
'the <unknown> Forest be write and direct by Jorge Ameer , whose film <unknown> open three year ago and remain the single bad movie I have ever review -- until now . ',negative
'I lodge no complaint against the <unknown> emphasis on prayer , even if , dramatically , <unknown> not scintillate stuff to watch . ',negative
'the only thing shock about it , however , be the degree to which self-congratulatory gutter exhibitionism have become the degrade ash end of <unknown> \' \' edge . \' \' ',negative
'To begin with , the very premise feel off . Peter Pan <unknown> a superhero and <unknown> really need an origin story , especially one that open at a London orphanage for boy during the Blitz and borrow heavily from the <unknown> <unknown> handbook . ',negative
'the plot be just high-tech Swiss Cheese , fill with hole and smell like last <unknown> refrigerator content . ',negative
'give stupid , vulgar comedy a bad name . ',negative
'even without the cloud of the recent disturbing development , United <unknown> be a <unknown> , self-aggrandizing affair that mainly benefit from its unintentional camp value . ',negative
'before immediately hand the movie an F and send it off to summer school , give the filmmaker , and especially co-star Jason Schwartzman , credit for their anarchic willingness to try anything to shock a laugh loose from an audience . ',negative
'I be consistently aghast at how unabashedly <unknown> , heartless , and chauvinistic this film be . ',negative
'it often seem that <unknown> <unknown> be more concern with landscape , building , office and subway station than it be with character . <unknown> a lose cause and we lose interest long before <unknown> show the exotic architecture of Singapore . ',negative
'no good than whatever you might pick up while wear a blindfold at Blockbuster , even if you happen to reach into a trash can . ',negative
'McAvoy and Radcliffe be actor with charm to burn , but <unknown> only in brief moment that their characterization cut through the <unknown> pandemonium , while the joke <unknown> call upon to deliver land with a thud . ',negative
'longtime camera operator Stephen S. Campanelli \'s directorial debut be frustratingly <unknown> , with all the trapping of a movie market to rowdy <unknown> boy . ',negative
'the cast be n\'t bad but the movie be , and Amir \'s use of <unknown> imagery be cheap and unnecessary ; Jo and Alexander could just as easily have die on the <unknown> . at one point the dialogue be completely drown out by the roar of the surf , and that be no doubt a blessing . ',negative
'grotesquely smutty and obnoxiously overbearing , this be a pitiful excuse for a comedy . ',negative
'bad movie can be a hoot , but rather than campy , Ameer appear to be dead serious ; and it be hard to feel anything but fury toward a filmmaker whose opening title sequence intersperse black-and-white flashback of his sexy young lover with actual concentration-camp photo of stack , emaciate corps . ',negative
'this movie have <unknown> write all over it . ',negative
'hitman : agent @card@ take an austere European aesthetic and combine it with Hollywood mindlessness , and the result be like a guilty pleasure , minus the pleasure . ',negative
'the intend charm of the down-home period <unknown> <unknown> Big Stone Gap be utterly lose on me . ',negative
'United <unknown> , with its clash , production <unknown> <unknown> of accent , fail to find a unifying voice . ',negative
'careen helplessly between the garish and the generic . ',negative
'One of a barely acknowledge <unknown> of <unknown> : <unknown> <unknown> . ',negative
'so what do the tea leave say ? they be hard to read through the <unknown> grossness and weak act , but it be probably that gentrification be good , poor people and assorted lowlife do n\'t deserve prime real estate , and Sean Penn \'s baby girl need a good agent . ',negative
'it be a chilling piece of legal hysteria , and ripe for nasty farce . but Pooh play it all for <unknown> pratfall and fart joke . ',negative
'Pierce <unknown> charm and finesse <unknown> be put to good use since the <unknown> . that be year ago . some Kind of <unknown> <unknown> improve his luck at all . ',negative
'an <unknown> exercise in macho posturing disguise as a tale of grief , remind us that lose <unknown> parent be <unknown> debilitating . but <unknown> about as useful as know that rain be wet . ',negative
'an odd mix , to be sure , but full-tilt performance from Mara , as <unknown> , widowed <unknown> Ashley Smith , and <unknown> , play the stone-cold killer turn cornered kidnapper Brian Nichols , help this spiritual thriller rise ( very slightly ) above other , more <unknown> , <unknown> fare . ',negative
'so lazy and slipshod it confuse the mere flashing of kinky soft-core imagery with naughty fun . ',negative
'in a memorably bad summer for <unknown> film , this , surely , be as low as thing can sink . ',negative
'inexplicably mix <unknown> bad taste comedy with yea bad <unknown> histrionics , <unknown> \'s only entertainment value lie in viewer weigh whether <unknown> be primarily <unknown> ) offensive <unknown> ) amateurish c. ) pathetic or <unknown> ) a cry for help . ',negative
'veer from ridiculous to revolt , the <unknown> would like to be about more than singe nipple and sear skin . and it be : it be also about crack toe and lance eardrum . ',negative
'a collection of throwaway gag from other movie , a big blue recycling barrel of comedy wait for the trash collector . it have rate <unknown> because @card@ be the maximum age of those who might find it funny . ',negative
'first-time director Scott Alexander and Larry <unknown> must have write the script for this comedy when they be about <unknown> not change a word . ',negative
'its film school aesthetics and sophomoric storytelling be <unknown> . ',negative
'profoundly depressing . ',negative
'a fairly faithful adaptation of what a game be like , but without the pleasure of get to play or the much-need option of press the off button . ',negative
'earn the opposite of its intended effect , United <unknown> make you believe we have yet to witness the true depth of FIFA \'s ego and arrogance . ',negative
'say one thing for these killer kid : <unknown> creative . ',negative
'most of this be tedious instead of unintentionally amusing . ',negative
'One of the bad film to sport the label <unknown> <unknown> ',negative
'<unknown> and Mara achieve terrific chemistry . perhaps <unknown> work together again <unknown> in a good film . ',negative
'a discordant comedy that give bad taste a bad name . ',negative
'still , the <unknown> these film be not . ',negative
'by the time <unknown> mean to learn just what the tie be between John and Louis , <unknown> stop care . but , thank to the excellent if a little on the <unknown> cinematography by Robert <unknown> , <unknown> see some lovely vista on the way to indifference . ',negative
'one can always keep pray that the next of these film will be a little good . ',negative
'so inept on every level , you wonder why the distributor do n\'t release it straight to video , or well , toss it directly into the trash . ',negative
'One way to get through Baby <unknown> be to think about whether it really be the bad movie you have ever see . probably not , but pretty darn close . ',negative
'empty joke hang heavy . ',negative
'mostly this happy train wreck feel like a long , good movie that be chop up and reassemble by retarded monkey ; what should have be a rush instead feel rush . ',negative
'some Kind of <unknown> have a fine cast , but <unknown> stick do shtick . ',negative
'<unknown> a lazy , <unknown> bear . ',negative
'a thoroughly unpleasant experience . ',negative
'Quite an artful dissembler . despite all evidence to the contrary , this clunker have somehow manage to pose as an actual feature movie , the kind that charge full admission and get hyped on TV and purport to amuse small child and ostensible adult . ',negative
'if <unknown> not too undo by agitation with <unknown> umpteenth quip about the female body , you may even work up a smile over some of these sweet moment involve the uniform trio . ',negative
'slacker depend on the pathetic Ethan and the flatulent Sam for most of its laugh , and both character be more revolting than amusing . ',negative
'the most joyless revisionism since Disney \'s The Lone Ranger . ',negative
'for a movie that be all about camouflage , this sketch comedy epilogue turn out to be its most creative disguise : a thin coating of humor slap on an otherwise ponderous film . ',negative
'the flick be an artless , puerile shadow of the likes of Edgar Wright and Simon Pegg \'s <unknown> trilogy . ',negative
'Roth amplify that exploitation flick \'s least interesting component ( gore , cruelty ) at the expense of all other . ',negative
'much of what follow be turgid and , for non-believer , ridiculous . ',negative
'tedious , derivative exercise , steal from a dozen or so <unknown> film . ',negative
'<unknown> the first feature film for director Aleksander Bach , and he share the blame with the pair of screenwriter . his creation be a muddle mess that be briefly lift by some fun set piece , but never be more impressive than a <unknown> Audi commercial . ',negative
'the gag be mostly puerile and uninspired <unknown> like the film be dream up by a bunch of tired , wire <unknown> ; it have their insistence but little of their invention . ',negative
'vulgar do n\'t begin to describe it : try one of the foul , least funny film ever make under the rubric of black comedy . ',negative
'the hokey dialogue and witless physical gag keep everything painful and hector . ',negative
'a gimmick in search of a movie : how to get Carvey into as many silly costume and deliver as many silly voice as possible , plot mechanic be damn . ',negative
'momentum be a confused , bland , and wholly unoriginal <unknown> that try its good to ripoff the <unknown> international action formula of Luc <unknown> <unknown> production . ',negative
'the dominant emotion in Pan be the desperation of the filmmakers , who frantically try to pander to a young audience they <unknown> seem to respect , understand or trust . ',negative
'the <unknown> climactic exorcism jamboree provide some relief from the <unknown> overwhelming dullness , and the final segment put the <unknown> <unknown> to use , but overall , Paranormal Activity : the <unknown> <unknown> feel like the last wheeze of a played-out series . ',negative
'pant and wheeze and hurl itself exhaust across the finish line after barely @card@ minute of movie , and then follow it with @card@ minute of end credit in an attempt to clock in as a feature film . ',negative
'Director Uwe Boll ( House of the Dead ) have make a cottage industry out of this kind of junk . maybe it be time for him to close up shop . ',negative
'One of those rare instance of a movie be so bad ... it be still really bad . ',negative
'the film by the stylish <unknown> Guillermo del Toro look marvelous , but have a vein of narrative muck at its core . ',negative
'a turkey with all the trimming . ',negative
'premature , you will be exhaust to hear , be a teen sex comedy with the plot of Groundhog Day , its supernatural comedy hearken more to Scott Baio \'s <unknown> ! than to <unknown> \'s . ',negative
'Victor Frankenstein be misshapen as the bad doctor \'s creature itself , strain without wit or viscera to be a devilish horror romp . ',negative
'a horrible , horrible film that wear out its welcome before its opening credit . ',negative
'the title not only describe its main character , but the lazy people behind the camera as well . ',negative
'Victor Frankenstein be , despite bravura performance from committed young lead Daniel Radcliffe and James McAvoy , all kind of obnoxious and pointless . ',negative
'an awful , stillborn comedy assemble out of rusty spare part from secret agent movie and run-of-the-mill \' \' Saturday Night Live \' \' skit . ',negative
'a retread of such brainless , shameless lameness that <unknown> hard to imagine anyone beg for another installment . ',negative
'<unknown> comedy some Kind of beautiful start with a dialogue scene that baldly explain to viewer what kind of casually chauvinistic narrative it be not go to be . that promise be gracelessly and repeatedly break thank to neophyte screenwriter Matthew Newman \'s <unknown> characterization and <unknown> Tom Vaughan \'s incompetent direction . ',negative
'not a moment of <unknown> 2 be convincing or frightening . ',negative
'whip be cinematic suicide , if not for actor , then certainly for audience . ',negative
'Victor Frankenstein be the movie version of a carnival sideshow , all smoke and mirror , present a litany of human freak and animal monstrosity to distract from the superficiality of its psychological and intellectual concern . ',negative
'an embarrassingly <unknown> monster mash , be desperate to frighten its laughing audience any way it can . ',negative
'while <unknown> do his good to resist the <unknown> melodramatic tendency <unknown> to no avail , ultimately <unknown> Thompson be the only one here who actually ground the proceeding during his few moment on screen . ',negative
'it be a shrill , stupid , <unknown> piece of <unknown> that practically sweat to be \' \' commercial . \' \' ',negative
'<unknown> certainly an audience for these thriller , but imagine how big that audience might be for one that really work . ',negative
'as bad as the title , and much longer . ',negative
'Blanchett , as <unknown> imagine , be riveting , even when <unknown> saddle with the <unknown> <unknown> dialogue , not to mention a handful of fairly contrived domestic scene . ',negative
'a black comedy that never get black enough to inspire <unknown> decadence . ',negative
'a shit stain on the genre . ',negative
'only Quaid , as a <unknown> horny robot , and Cleese as a fussy chauffeur hologram seem to get it . even Murphy , as the titular nightclub big shot in outer space , forget to be actually funny until the climax . ',negative
'chaos lack the <unknown> boldness or howl political outrage of that landmark ( Wes Craven \'s last house on the Left ) ; where last House be provocative , <unknown> be merely disgusting . ',negative
'completely forgettable , <unknown> be far less cool , smart , and scary than it think it be . ',negative
'here be the deal : the bad sex cartoon in <unknown> \'s long history ca n\'t compete with the sheer vacuousness of this inane comedy . ',negative
'bad film be easy to make , but a film as unpleasant as Baby <unknown> \' achieve a kind of grandeur . ',negative
'nothing about <unknown> 2 come close to the <unknown> ode to literally and figuratively dark interior that distinguish the <unknown> original . ',negative
'awkwardly stage and edit and fit out with an overly intrusive score draw primarily from classical music , the film consistently subvert the earnest effort of its cast . ',negative
'One of the most egregiously awful horror film in recent memory . ',negative
'ugly . <unknown> unpleasant -- and clueless on a grand scale . ',negative
'Robinson be hilarious , at least in the early going . sadly , Robinson be all that stand between Miss March and complete worthlessness . ',negative
'in term of execution this movie be careless and unfocused . ',negative
'<unknown> cable TV filler disguise as a feature film . ',negative
'a decent idea for a low-budget movie that never get past the idea stage , and after a brief while , you may start to question whether it should have be a movie at all , much less a <unknown> one . ',negative
'a hodgepodge of <unknown> <unknown> writ large , stage as a gleeful affirmation of its male lead \'s ego and entitlement . ',negative
'a disregard for the rule establish by George Romero ( or the alternative imagine by Danny Boyle ) be far from the only problem with Christopher Landon \'s film , which do prove one thing fairly handily : even being deprive of the intellect and spirit grant to living human can team up to produce a major studio motion picture . ',negative
'<unknown> just a clumsily written , <unknown> sermon build on some of the same stereotype that make Tyler Perry rich . ',negative
'you have get to give Norm Macdonald credit . when he cheat his audience , he warn them first . ',negative
'a last-minute twist implicate the audience in the bloodlust be n\'t clever so much as hypocritical . ',negative
'this gross sex farce actually have a point , though about half the population wo n\'t like what it be . ',negative
'<unknown> , the good James <unknown> movie ever . ',negative
'James <unknown> ( <unknown> <unknown> ) make a pretty decent bad guy . Olga <unknown> ( <unknown> Water <unknown> ) be passable as an action heroine . neither of those fact make <unknown> any fun to sit through , cram as it be with leaden dialogue and predictable plot turn . ',negative
'Director Eisner helm the excellent remake of George R. <unknown> the crazy back in @card@ , but this film show none of the lunatic flair for the ghastly that the previous film so easily serve up . ',negative
'the story on screen come off as a naive interpretation of the homeless experience as imagine from a place of great privilege . ',negative
'a limp Eddie Murphy vehicle that even he seem embarrass to be part of . ',negative
'this crass drag of a dud at good manage to elicit just a couple of half-hearted chuckle over the course of its <unknown> allotment . ',negative
'hang out at a frat house or sport bar , and you can hear this kind of talk for free . ',negative
'the last <unknown> Hunter be one of those artlessly restless , <unknown> <unknown> slog that , thank to Breck Eisner \'s untamed direction , never manage to corral all the potion talk , mythology rationale and leap back and forth in time into anything remotely entertaining . ',negative
'alone in the Dark will be the bad movie of @card@ . the idea that anything could be bad be the only genuine scare the movie have to offer . ',negative
'there may well be new and novel way to spark audience shiver from <unknown> homeowner inexplicably use their <unknown> to check out bump in the night , but this series clearly have neither the patience nor the inclination to look for them anymore . ',negative
'among Ravens claw itself to death with sophomoric symbolism . ',negative
'a disappointing venture . if only it have be more clever , perhaps dark . ',negative
'the gag be familiar collegiate stuff , involve horny young man , horny old whore -- horny young tramp -- silly foreigner , uptight authority figure , homosexual and sassy fat woman . ',negative
'the proper mix be never find . ill-conceived and expensive project that wind up look like a bunch of talented <unknown> slum it . ',negative
'puerile bluster . ',negative
'even if the title be mean to be ironic , the late from writer-director Neil <unknown> be a frustratingly stilt vision of middle-aged repression unleash . ',negative
'it be kind of amaze that a <unknown> comedy like <unknown> Movie do n\'t contain a single laugh . ',negative
'as the <unknown> virgin , <unknown> be almost entirely devoid of personality ; as his hyperkinetic sidekick , Moore may have the most unlikable personality in movie history . ',negative
'an odd little movie . and not in a good way . ',negative
'this be a relentlessly <unknown> affair , its derivative and <unknown> script match by flat direction and fussy , unconvincing <unknown> . ',negative
'Schwartzman steal slacker without much effort , but it be not worth the theft . ',negative
'sinister 2 have so little connection to the first film ( save for the home movie ) that if you see enough horror movie , you will strain to recall the original . ',negative
'there be no attempt to convince us that the world be be corrupt by people who have n\'t accept the <unknown> ; it merely assume we agree with that idea . ',negative
'among Ravens want to be the The Big Chill with <unknown> asshole , a weird ambition . ',negative
'<unknown> <unknown> bizarre turn as the beleaguered <unknown> mayor that steal this show . take his cue from another infamous Ontario public servant , he give a performance that can only be describe as <unknown> crazy . fitting , <unknown> ? ',negative
'premature wind up resemble nothing so much as the coarsely smutty <unknown> comedy that abound throughout the <unknown> in the wake of <unknown> ',negative
'as if the ravings of a lunatic <unknown> dull enough , <unknown> Man eventually become the ravings of an idiot too . ',negative
'the <unknown> so inflate with moral importance that it become ridiculous , a <unknown> movie shove into a cage and fatten with sermon and platitude until it be ready to be serve up cold and bland . ',negative
'go see this movie and you will be ... <unknown> . you should save your money ; Norm Macdonald should save his career , by quit movie altogether . ',negative
'ill-conceived from any number of angle , this Peter Pan origin story , script by Jason Fuchs ( Ice Age : Continental <unknown> ) , play topsy-turvy with J.M. <unknown> beloved character . ',negative
'Could have afford to be a little lofty and still be quite funny . instead , it be a waste . ',negative
'bare-bones vanity project . ',negative
'a film so <unknown> it feel sheath in plastic <unknown> Wrap . unfortunately , it be not even as much fun as pop the bubble . it do n\'t matter that the film be less than @card@ minute . it still feel like a prison stretch . ',negative
'a dirty movie . not a sexy , erotic , steamy or even smutty movie , but a just plain dirty movie . it make me feel unclean , and I be the guy who like there be something about Mary and both American <unknown> movie . ',negative
'intersperse between the misogyny and flatulence joke apparently leave over from Pooh \'s co-write script for Friday , there be a story about an ex-con . ',negative
'for much of the movie \'s run time , I wish I be watch Mel Brooks \' classic take on Shelley \'s yarn , Young Frankenstein . at least that one be intentionally funny . ',negative
'the thin story have be stretch like <unknown> Putty to feature-film length and the result be utterly see-through in its sledgehammer moralize . ',negative
'sure to appear in everyone \'s <unknown> list at year \'s end , to say nothing of a few bad dream , Bryan Johnson \'s <unknown> be an <unknown> awful study in <unknown> and <unknown> . ',negative
'the story bore you to tear until it take its tragic turn . ',negative
'the character \' marginalize social standing be less indicative of a real-life epidemic and more akin to window dressing . ',negative
'this be a movie that be confident in clean living , <unknown> righteousness , and manly sentimentality , and it be shame by some brief footage of the real Freddie at the end , an actual person whose story have be diminish by this slack , dawdle , offensive film . ',negative
'not only be <unknown> painfully bad , but it be also about as morally unpleasant as a teen sex comedy can be . ',negative
'this be a sloppy hash of a movie , poorly direct and plot in a way that look as if it be improvise on the spot . ',negative
'rather than engage in <unknown> horror , Pascal Trottier \'s screenplay flip the switch into <unknown> chaos . ',negative
'this be bad . not bad in a way that it might be fun to see when inebriate . bad in a way from which only death provide immunity . ',negative
'a perfect example of how lame , lazy material strand good actor , result in a movie that look great and feel less so . ',negative
'arguably the lame of all the free-wheeling genre parody that have take flight since airplane ! , <unknown> Movie be stupefyingly unfunny in its attempt to mock romantic comedy , celebrity , reality TV show and anything else that pop into the head of its creator . ',negative
'alas , <unknown> suck . it be so bad Schwartzman ca n\'t save it , though he try mightily ; a flash of nudity from Pearl Harbor babe and <unknown> <unknown> James King be n\'t even worth the price of a video rental down the line . ',negative
'formulaic and deeply unfunny . ',negative
'writer Simon Fuchs begin with a reasonable idea <unknown> <unknown> all likely to be curious about the origin of Peter Pan <unknown> and do unreasonable thing ever after . ',negative
'if <unknown> <unknown> such a dire thriller , its sweaty fear of pluralism ( <unknown> <unknown> be no long a Christian <unknown> speech get hand to <unknown> evil senator here ) might at least be amusing . ',negative
'far be it from me to dismiss a man \'s effort ( Uwe Boll ) in a sentence , but the film on your tooth after a three-day drunk possess more cinematic value . ',negative
'there be a great movie somewhere in the good German , but it be bury under three ton of <unknown> formalism . ',negative
'revolting exploitation feature . ',negative
'the tedium make us forget the cynicism . ',negative
'hitman : agent @card@ be a <unknown> schlock action sequel that write its own epitaph when a character mutter the dusty insult , <unknown> dead , too . you just <unknown> know it <unknown> ',negative
'a treadmill sex comedy , huff and puff in place until its time be up . ',negative
'hitman : agent @card@ be aggressively awful , the kind of film that rub its lackadaisical screenwriting , dull filmmak and bore character in your face , almost dare you to ask the theater operator for your money back . ',negative
'even <unknown> <unknown> Frankenstein <unknown> breathe vitality into this shallow adaptation , which careen from moment of horror to serious drama to attempt at comedy that <unknown> quite land . ',negative
'the aim here seem to be to replace startle gasp with shocked guffaw . the result be contrary to Scout Law <unknown> not Kind , Clean or <unknown> . ',negative
'every key plot turn be telegraph at least twice , just in case you miss it the first time . every emotional moment in the movie be foreshadow a few beat in advance by the manipulative musical score . ',negative
'it be just the most inept filmmak you can catch in theatre right now , or probably all year long . ',negative
'Director Uwe Boll ( House of the Dead ) pull off a nicely stage fistfight in an open-air market at the start , but soon lose his way amid <unknown> exposition and endless gunfire aim at bulletproof giant lizard . ',negative
'<unknown> predicament be both revolting and claustrophobic , but he never emerge as any kind of hero or villain , just a passive victim , which make the <unknown> most off-putting quality its endless tedium . ',negative
'chaos be ugly , nihilistic , and cruel -- a film I regret have see . I urge you to avoid it . ',negative
'a rather dull and talkative comedy about two mismatch colleague trap in Albuquerque for a day of true confession and misbehavior . ',negative
'<unknown> only in the late go that the marital drama turn somewhat more authentic , help to restore a bit of the <unknown> , well , faith . ',negative
'perhaps there be a more excruciatingly painful and <unknown> way to spend @card@ minute . but I honestly ca n\'t think of what it would be . ',negative
'feature <unknown> character , preposterously contrive plot , ham-fisted dialogue and strained attempt at <unknown> , among Ravens be a misfire on every level . ',negative
'Eddie Murphy \'s late comedy , the adventure of Pluto Nash , take place in the year @card@ , which be about the early he can hope to be forgive . ',negative
'hitman : agent @card@ be tedious , soulless and , for a film with a relatively trim runtime , seemingly never-end . ',negative
'the acting tend toward the cartoonish ( not in a good way ) , and the story be build on a series of illogical motivation . ',negative
'Blanchett \'s performance be Soderbergh \'s big mistake . he either encourage or permit her to play Lena as a Greta Garbo caricature , which be mildly amusing if you be interested in Garbo , but if you be interested in Lena and the good German , you be out of luck . ',negative
'here be the <unknown> genre at its silly and most uninspired . ',negative
'lack even a hint of humor or a watchable story , <unknown> have distinguish itself as the summer \'s bad movie . ',negative
'first-time director Bryan Johnson \'s failure to resolve the film ? <unknown> two mood -- psychopathic sexual brutality and light social satire -- prove fatal . ',negative
'Sheridan prove he can still act the crap out of a movie , even when crap be all the movie have to offer . ',negative
'Tobey Maguire , terribly miscast and squeaky ( that voice - it belong to a kid ! ) . ',negative
'the good thing you can say about the Perfect Guy be that it play out like a geld version of fatal attraction , lack anything dark or dangerous . it play it too safe , and who want a guy like that ? ',negative
'feature a non-stop barrage of gross-out effect depict the substance that its title would indicate , this <unknown> horror film be mainly suitable for audience desperately pine for yet another <unknown> <unknown> sequel . ',negative
'a criminally slow , <unknown> <unknown> comedy . ',negative
'unbelievably awful <unknown> . ',negative
'with no clear purpose in tell the story and no real focus in the actual storytelling , Pan never get off the ground . ',negative
'it be an exploitation film that never get its audience off , even with cheap thrill <unknown> what a dud . ',negative
'the choice be yours : shell out @card@ buck for this dire spoof of recent romantic comedy a la <unknown> Movie and not another teen movie , or toss your 12-year-old nephew a quarter and get him to act out scene from his favorite movie for @card@ minute : the entertainment value will be about the same . ',negative
'seemingly every time there be an opportunity to do something fun , the last <unknown> Hunter run in the other direction , create an unfortunately heavy-handed , humorless , <unknown> tone for a story that should be allow to be a little goofy . ',negative
'the Lord work in mysterious way but <unknown> work in blunder , obvious way , strain a <unknown> theme through a dopey thriller . ',negative
'despite Mr. <unknown> goofy charm , <unknown> 2 <unknown> claim the same finesse , substitute pedestrian plot and a more graphic gore for the <unknown> restraint . ',negative
'a misconceive roundelay that cross the thin line divide <unknown> from just plain gross . ',negative
'the director be Baltasar <unknown> , a gifted filmmaker from Iceland who <unknown> be blame for a case of industrial filmmak go wrong <unknown> the culprit in elaborate clunker like this be usually the producer and the studio . ',negative
'date movie , alas , be here to remind us that slapstick can be just plain bad . these be sight gag well appreciate with a blindfold . ',negative
'a confused and confusing thriller . ',negative
'so <unknown> horrible that it teeter on the edge of cinematic immortality . ',negative
'boast the canny use of suitably atmospheric , <unknown> location , <unknown> be far more impressive visually than narratively , with its tangled film noir plot make Raymond Chandler seem straightforward by comparison . ',negative
'there be two main obstacle to enjoy the last <unknown> Hunter . one be your ability to buy Vin Diesel as an immortal slayer of evildoer ply his trade in <unknown> Manhattan . you also have to swallow a <unknown> plot bury under an avalanche of <unknown> but underwhelming <unknown> effect . ',negative
'the individual scene be just random , uninspired riff by Carvey or awkwardly flat cameo by the likes of Jesse Ventura and Olympic sprinter Michael Johnson . ',negative
'slacker be , well , consummately cheesy . <unknown> . ',negative
'the movie mostly play so strained and corn pone that it undermine its sincere emotional core and good intention . ',negative
'as repellent as their character be , one feel a degree of pity for the three male lead , who give fresh evidence that hungry actor ca n\'t say no to a studio feature , no matter how humiliate the script . ',negative
'this picture be just shapeless and shrill . it be disposable , forgettable and aim at an audience that do n\'t care . ',negative
'painfully unfunny and misguided to boot . ',negative
'watch Bill Murray go through the same scenario over and over be one thing . experience the same feeble dick joke over and over be another . ',negative
'Bruce <unknown> <unknown> be an unpleasant muddle of the visceral and the abstract . ',negative
'if <unknown> Aleksander Bach \'s choice as a director be any indication , he be a filmmaker who care less about character and actor than about dubious surface dazzle . ',negative
'Writers Skip Woods and Michael Finch have a few trick up their sleeve as betrayal emerge and allegiance shift . but it be not enough to make us care or to keep the third act from be a <unknown> mess . ',negative
'no one but a convict guilty of some truly heinous crime should have to sit through the Master of <unknown> , an unbearably tedious and unfunny comedy . ',negative
'with one senseless set piece after another , the film \'s eponymous forward movement should carry it out of theater quickly , notwithstanding the brief presence of a slum Morgan Freeman in a role that might well have be shoot in half a day . ',negative
'<unknown> a test of <unknown> tolerance for watch predominantly empty frame <unknown> the anonymous performer scarcely count <unknown> in the hope something will jolt us from mount tedium . ',negative
'a stupid comedy with toddler talk like hip \' <unknown> grown-up . ',negative
'brain-dead adaptation of a popular video game . ',negative
'enjoy this rancid slab of red meat depend not just on an appetite for slop , but also a taste for sloppy leftover . ',negative
'try to encapsulate the movie \'s storyline be not possible ; it do n\'t appear to have one . ',negative
'a dumb and sloppy movie . ',negative
'provide scant entertainment value , intentional or otherwise . ',negative
'the movie do n\'t so much extend Schwartzman \'s antic outsider persona from \' \' Rushmore \' \' as uglify it , reduce him to the ultimate <unknown> <unknown> . ',negative
'imagine combine bad imitation of the Ace Ventura and Austin Powers movie and you will have a rough idea of this feeble Dana Carvey farce . ',negative
'the movie be so inept - with its flat character , histrionic acting , dull dialogue ( <unknown> him be not go to change anything ) , a dreadfully overdo musical score and <unknown> flashback star the kid - that its <unknown> grow slightly funny . but not funny enough to make the endless torture scene bearable . ',negative
'this <unknown> film try to find an interesting twist on the classic Frankenstein tale , but horrifically fail . ',negative
'a thoroughly misguided , unfunny film that prove you should n\'t beat a dead horse . ',negative
'momentum be a spectacularly generic <unknown> that , despite its sleekly shoot and edit mayhem , land with a giant thud . ',negative
'from laugh to smart to a credible interest in rehabilitation , lover of love would do well to go see <unknown> again . ',negative
'comedy be hard , say Steve Martin . for the writer of <unknown> Movie , it be apparently impossible . ',negative
'feel like a very long late-night comedy sketch that occasionally veer beyond tastelessness toward something worse . ',negative
'strict adherence to the playbook may work in sport , but my All American show the pitfall of that approach with movie . ',negative
'for a story whose appeal hinge on the save grace of get a <unknown> life , this one be get remarkably little of it . ',negative
'miraculously seem a great deal longer ( this be not a good thing ) as it careen from shit joke to corpse joke to ass joke to <unknown> joke and back . ',negative
'finish your popcorn early if <unknown> go to the Green <unknown> , and save the bucket to barf in . ',negative
